Published_date,Open,High,Low,Close,Per_change,Traded_quantity,Traded_amount,Status,Date,ema_short,ema_long,ema_diff,ema_cross
2013-09-02,635.0,641.0,626.0,635.0,0.0,10758.0,6836257.0,0,2013-09-02,640.2640346200561,653.0478818308015,-12.78384721074542,0
2013-09-03,635.0,638.0,629.0,630.0,-0.79,20263.0,12768397.0,0,2013-09-03,638.211227696045,650.6217890065066,-12.410561310461617,0
2013-09-04,630.0,642.0,622.0,625.0,-0.79,3978.0,2486535.0,0,2013-09-04,635.568982156836,647.924758584769,-12.355776427933051,0
2013-09-05,625.0,625.0,621.0,625.0,0.0,4271.0,2663930.0,0,2013-09-05,633.4551857254688,645.5116261021618,-12.05644037669299,0
2013-09-08,625.0,634.0,620.0,621.0,-0.64,21774.0,13534549.0,0,2013-09-08,630.9641485803751,642.9314549335132,-11.967306353138156,0
2013-09-09,621.0,634.0,620.0,633.0,1.93,8818.0,5556509.0,0,2013-09-09,631.3713188643001,641.8860386247223,-10.514719760422281,0
2013-09-10,633.0,638.0,620.0,620.0,-2.05,5479.0,3447803.0,0,2013-09-10,629.0970550914401,639.5822450852779,-10.485189993837821,0
2013-09-11,620.0,625.0,616.0,625.0,0.81,8212.0,5103595.0,0,2013-09-11,628.277644073152,638.0472719184065,-9.76962784525449,0
2013-09-12,625.0,622.0,619.0,622.0,-0.48,1797.0,1114701.0,0,2013-09-12,627.0221152585217,636.3580854006796,-9.335970142157862,0
2013-09-15,622.0,623.0,618.0,618.0,-0.64,4941.0,3066631.0,0,2013-09-15,625.2176922068173,634.4256553585028,-9.207963151685476,0
2013-09-16,618.0,617.0,605.0,615.0,-0.49,3632.0,2224259.0,0,2013-09-16,623.1741537654539,632.3808495312919,-9.206695765838049,0
2013-09-17,615.0,614.0,608.0,611.0,-0.65,6735.0,4118403.0,0,2013-09-17,620.7393230123631,630.1302337911559,-9.390910778792772,0
2013-09-19,611.0,610.0,600.0,610.0,-0.16,5987.0,3602338.0,0,2013-09-19,618.5914584098905,628.0112618131395,-9.419803403249034,0
2013-09-22,598.0,598.0,587.0,594.0,-2.62,2361.0,1399735.0,0,2013-09-22,613.6731667279124,624.4311289907038,-10.757962262791352,0
2013-09-23,594.0,596.0,584.0,596.0,0.34,6184.0,3643762.0,0,2013-09-23,610.13853338233,621.4383785706297,-11.299845188299628,0
2013-09-24,596.0,604.0,597.0,603.0,1.17,5223.0,3139471.0,0,2013-09-24,608.7108267058641,619.4974966158265,-10.786669909962484,0
2013-09-25,603.0,598.0,590.0,598.0,-0.83,3376.0,2008305.0,0,2013-09-25,606.5686613646913,617.2346022352132,-10.665940870521922,0
2013-09-26,598.0,605.0,593.0,594.0,-0.67,2222.0,1322867.0,0,2013-09-26,604.054929091753,614.7888546315065,-10.7339255397535,0
2013-09-29,594.0,594.0,588.0,593.0,-0.17,5097.0,3009815.0,0,2013-09-29,601.8439432734025,612.4952909860848,-10.651347712682309,0
2013-09-30,593.0,590.0,581.0,584.0,-1.52,2382.0,1395864.0,0,2013-09-30,598.275154618722,609.4957866717601,-11.220632053038116,0
2013-10-01,584.0,589.0,581.0,584.0,0.0,3171.0,1856604.0,0,2013-10-01,595.4201236949776,606.8120196536802,-11.391895958702548,0
2013-10-02,584.0,596.0,579.0,595.0,1.88,1017.0,594448.0,0,2013-10-02,595.3360989559822,605.5686491638191,-10.232550207836994,0
2013-10-03,595.0,595.0,584.0,595.0,0.0,2064.0,1215128.0,0,2013-10-03,595.2688791647857,604.456159778154,-9.187280613368216,0
2013-10-06,595.0,607.0,587.0,607.0,2.02,2617.0,1562656.0,0,2013-10-06,597.6151033318287,604.7239324330851,-7.108829101256447,0
2013-10-07,607.0,646.0,599.0,622.0,2.47,431.0,264381.0,0,2013-10-07,602.4920826654629,606.5424658611814,-4.050383195718496,0
2013-10-08,622.0,617.0,605.0,615.0,-1.13,1616.0,987970.0,0,2013-10-08,604.9936661323704,607.432732612636,-2.4390664802655238,0
2013-10-09,615.0,615.0,595.0,615.0,0.0,944.0,575065.0,0,2013-10-09,606.9949329058963,608.2292870744637,-1.2343541685673927,0
2013-10-10,615.0,620.0,603.0,620.0,0.81,2612.0,1609031.0,0,2013-10-10,609.595946324717,609.4683094876781,0.12763683703894912,1
2013-10-17,620.0,647.0,620.0,635.0,2.42,2059.0,1310164.0,0,2013-10-17,614.6767570597736,612.1558558573962,2.520901202377445,0
2013-10-20,635.0,663.0,635.0,660.0,3.94,7738.0,5082452.0,0,2013-10-20,623.741405647819,617.1920815566177,6.5493240912012425,0
2013-10-21,660.0,693.0,652.0,666.0,0.91,9821.0,6676177.0,0,2013-10-21,632.1931245182552,622.329757182237,9.8633673360182,0
2013-10-22,666.0,665.0,645.0,645.0,-3.15,9367.0,6115328.0,0,2013-10-22,634.7544996146041,624.7160985314752,10.038401083128974,0
2013-10-23,645.0,644.0,635.0,640.0,-0.78,3207.0,2053265.0,0,2013-10-23,635.8035996916833,626.3249302650041,9.478669426679176,0
2013-10-24,640.0,641.0,630.0,638.0,-0.31,4392.0,2791280.0,0,2013-10-24,636.2428797533466,627.5538849739511,8.688994779395557,0
2013-10-27,638.0,643.0,610.0,627.0,-1.72,20010.0,12236459.0,0,2013-10-27,634.3943038026773,627.4955812924826,6.898722510194716,0
2013-10-28,627.0,621.0,613.0,620.0,-1.12,4234.0,2613891.0,0,2013-10-28,631.5154430421419,626.7065727353792,4.808870306762742,0
2013-10-29,620.0,640.0,618.0,630.0,1.61,7580.0,4712523.0,0,2013-10-29,631.2123544337135,627.0532492895497,4.159105144163732,0
2013-10-30,630.0,641.0,616.0,641.0,1.75,4278.0,2723268.0,0,2013-10-30,633.1698835469708,628.5213283117024,4.648555235268418,0
2013-10-31,641.0,645.0,622.0,630.0,-1.72,13446.0,8512122.0,0,2013-10-31,632.5359068375767,628.6769779631021,3.8589288744746,0
2013-11-06,630.0,627.0,615.0,627.0,-0.48,1100.0,683804.0,0,2013-11-06,631.4287254700614,628.5004539669861,2.9282715030752797,0
2013-11-07,627.0,655.0,628.0,635.0,1.28,3833.0,2431873.0,0,2013-11-07,632.1429803760491,629.1846167073035,2.958363668745619,0
2013-11-10,635.0,642.0,630.0,630.0,-0.79,5508.0,3496064.0,0,2013-11-10,631.7143843008394,629.2704465275873,2.4439377732520597,0
2013-11-11,630.0,654.0,627.0,654.0,3.81,5107.0,3235670.0,0,2013-11-11,636.1715074406716,631.8735574194202,4.297950021251381,0
2013-11-12,654.0,685.0,650.0,655.0,0.15,6554.0,4324170.0,0,2013-11-12,639.9372059525373,634.3079197963233,5.629286156213993,0
2013-11-13,655.0,667.0,636.0,645.0,-1.53,17494.0,11386938.0,0,2013-11-13,640.9497647620299,635.4334019230262,5.516362839003705,0
2013-11-14,645.0,647.0,639.0,647.0,0.31,6439.0,4139524.0,0,2013-11-14,642.1598118096239,636.6509385627076,5.508873246916323,0
2013-11-21,647.0,708.0,659.0,695.0,7.42,7277.0,4963838.0,0,2013-11-21,652.7278494476991,642.792945029791,9.934904417908115,0
2013-11-24,695.0,764.0,687.0,698.0,0.43,18544.0,13237078.0,0,2013-11-24,661.7822795581593,648.6042139740235,13.178065584135766,0
2013-11-25,698.0,698.0,664.0,668.0,-4.3,9430.0,6404833.0,0,2013-11-25,663.0258236465274,650.6458756609684,12.379947985559056,0
2013-11-26,668.0,685.0,660.0,671.0,0.45,7622.0,5109158.0,0,2013-11-26,664.620658917222,652.788415065077,11.832243852145098,0
2013-11-27,671.0,675.0,651.0,658.0,-1.94,2173.0,1423523.0,0,2013-11-27,663.2965271337777,653.3370029529636,9.959524180814014,0
2013-11-28,658.0,660.0,640.0,651.0,-1.06,7138.0,4639022.0,0,2013-11-28,660.8372217070222,653.0910026421253,7.746219064896877,0
2013-12-01,651.0,662.0,645.0,650.0,-0.15,107794.0,70097312.0,0,2013-12-01,658.6697773656177,652.7656339429542,5.904143422663537,0
2013-12-02,650.0,693.0,650.0,670.0,3.08,31973.0,21288060.0,0,2013-12-02,660.9358218924942,654.5797777384327,6.356044154061578,0
2013-12-03,670.0,695.0,682.0,692.0,3.28,21886.0,15079241.0,0,2013-12-03,667.1486575139954,658.5187485028082,8.629909011187237,0
2013-12-04,692.0,732.0,691.0,715.0,3.32,31863.0,22837826.0,0,2013-12-04,676.7189260111963,664.4641433972495,12.254782613946873,0
2013-12-05,715.0,743.0,706.0,724.0,1.26,60375.0,43795456.0,0,2013-12-05,686.1751408089572,670.7310756712233,15.4440651377339,0
2013-12-08,724.0,726.0,700.0,710.0,-1.93,15956.0,11355767.0,0,2013-12-08,690.9401126471657,674.8646466531998,16.075465993965963,0
2013-12-09,710.0,719.0,705.0,709.0,-0.14,5129.0,3639540.0,0,2013-12-09,694.5520901177326,678.4578417423367,16.094248375395978,0
2013-12-10,709.0,709.0,691.0,700.0,-1.27,7355.0,5151109.0,0,2013-12-10,695.6416720941861,680.7254373484066,14.916234745779548,0
2013-12-11,700.0,720.0,703.0,711.0,1.57,16483.0,11723083.0,0,2013-12-11,698.713337675349,683.9122334169954,14.801104258353575,0
2013-12-12,711.0,724.0,697.0,724.0,1.83,30679.0,21865344.0,0,2013-12-12,703.7706701402792,688.1319983204695,15.638671819809701,0
2013-12-15,724.0,745.0,709.0,742.0,2.49,59921.0,43439980.0,0,2013-12-15,711.4165361122234,693.8023142867359,17.61422182548756,0
2013-12-16,742.0,816.0,756.0,816.0,9.97,36619.0,29625752.0,0,2013-12-16,732.3332288897788,706.6652285723426,25.668000317436167,0
2013-12-18,816.0,897.0,824.0,897.0,9.93,41249.0,36551052.0,0,2013-12-18,765.266583111823,726.7004676699908,38.56611544183227,0
2013-12-19,897.0,900.0,808.0,879.0,-2.01,60364.0,50943220.0,0,2013-12-19,788.0132664894584,742.731997388939,45.28126910051935,0
2013-12-22,875.0,875.0,810.0,836.0,-4.89,52786.0,43670576.0,0,2013-12-22,797.6106131915668,752.5496818743138,45.060931317252994,0
2013-12-23,836.0,825.0,775.0,783.0,-6.34,29079.0,22916284.0,0,2013-12-23,794.6884905532535,755.7549785191229,38.93351203413056,0
2013-12-24,783.0,832.0,764.0,803.0,2.55,24385.0,19329050.0,0,2013-12-24,796.3507924426028,760.7281386750046,35.622653767598194,0
2013-12-26,803.0,860.0,815.0,815.0,1.49,22385.0,18687308.0,0,2013-12-26,800.0806339540823,766.4409661828989,33.639667771183326,0
2013-12-29,815.0,818.0,794.0,815.0,0.0,28367.0,22714024.0,0,2013-12-29,803.0645071632658,771.5524434268043,31.512063736461528,0
2013-12-31,815.0,816.0,799.0,806.0,-1.1,21248.0,17152298.0,0,2013-12-31,803.6516057306128,775.1785020134565,28.473103717156278,0
2014-01-01,806.0,807.0,775.0,786.0,-2.48,15632.0,12348541.0,0,2014-01-01,800.1212845844904,776.3176070646716,23.803677519818734,0
2014-01-02,786.0,810.0,765.0,804.0,2.29,7593.0,6018227.0,0,2014-01-02,800.8970276675923,779.2315431631273,21.665484504464985,0
2014-01-05,804.0,805.0,791.0,795.0,-1.12,16534.0,13180832.0,0,2014-01-05,799.7176221340738,780.8913807249035,18.826241409170393,0
2014-01-06,795.0,796.0,790.0,792.0,-0.38,6700.0,5307085.0,0,2014-01-06,798.1740977072591,782.0607090696504,16.113388637608637,0
2014-01-07,792.0,804.0,790.0,799.0,0.88,6021.0,4796544.0,0,2014-01-07,798.3392781658074,783.8437923254767,14.49548584033073,0
2014-01-08,799.0,805.0,795.0,796.0,-0.38,10346.0,8272575.0,0,2014-01-08,797.871422532646,785.1233931333212,12.748029399324764,0
2014-01-09,796.0,800.0,792.0,799.0,0.38,6608.0,5256372.0,0,2014-01-09,798.0971380261169,786.5840885929715,11.513049433145397,0
2014-01-12,799.0,825.0,800.0,817.0,2.25,18527.0,15105432.0,0,2014-01-12,801.8777104208935,789.7857634779219,12.091946942971617,0
2014-01-13,817.0,835.0,811.0,817.0,0.0,12308.0,10092924.0,0,2014-01-13,804.9021683367149,792.6504199539302,12.25174838278474,0
2014-01-14,817.0,814.0,800.0,814.0,-0.37,3326.0,2695682.0,0,2014-01-14,806.7217346693719,794.897744169306,11.823990500065975,0
2014-01-16,814.0,838.0,815.0,820.0,0.74,9127.0,7507979.0,0,2014-01-16,809.3773877354976,797.5400868883263,11.837300847171264,0
2014-01-19,820.0,825.0,805.0,818.0,-0.24,3190.0,2618603.0,0,2014-01-19,811.1019101883982,799.693761952713,11.40814823568519,0
2014-01-20,818.0,824.0,800.0,800.0,-2.2,6879.0,5575108.0,0,2014-01-20,808.8815281507186,799.7259975366379,9.155530614080703,0
2014-01-21,800.0,806.0,785.0,796.0,-0.5,14635.0,11707858.0,0,2014-01-21,806.305222520575,799.3337872696234,6.971435250951572,0
2014-01-22,796.0,800.0,766.0,790.0,-0.75,20517.0,16008345.0,0,2014-01-22,803.04417801646,798.351283346505,4.692894669954967,0
2014-01-23,790.0,790.0,779.0,787.0,-0.38,4680.0,3679811.0,0,2014-01-23,799.8353424131681,797.156411415294,2.6789309978740903,0
2014-01-26,787.0,800.0,782.0,791.0,0.51,8519.0,6743396.0,0,2014-01-26,798.0682739305346,796.508368108421,1.559905822113592,0
2014-01-27,791.0,800.0,780.0,792.0,0.13,6808.0,5355910.0,0,2014-01-27,796.8546191444277,796.0338030443767,0.8208161000510472,0
2014-01-28,792.0,800.0,777.0,792.0,0.0,13553.0,10714786.0,0,2014-01-28,795.8836953155422,795.6091921976001,0.27450311794211757,0
2014-01-29,792.0,791.0,779.0,781.0,-1.39,10585.0,8295129.0,0,2014-01-29,792.9069562524339,794.0713824925896,-1.1644262401556489,-1
2014-02-02,781.0,789.0,770.0,780.0,-0.13,11892.0,9243302.0,0,2014-02-02,790.3255650019472,792.5901843354749,-2.264619333527662,0
2014-02-03,780.0,779.0,765.0,775.0,-0.64,16812.0,12971006.0,0,2014-02-03,787.2604520015578,790.7385859843722,-3.47813398281437,0
2014-02-04,775.0,779.0,750.0,779.0,0.52,18976.0,14553486.0,0,2014-02-04,785.6083616012463,789.5029453544383,-3.8945837531920233,0
2014-02-06,780.0,785.0,770.0,774.0,-0.64,2658.0,2063286.0,0,2014-02-06,783.286689280997,787.8710563697607,-4.584367088763656,0
2014-02-09,774.0,795.0,771.0,795.0,2.71,7846.0,6118702.0,0,2014-02-09,785.6293514247977,788.6214714887333,-2.9921200639355447,0
2014-02-10,795.0,867.0,800.0,801.0,0.75,12247.0,10064592.0,0,2014-02-10,788.7034811398382,789.9244744899192,-1.2209933500810166,0
2014-02-11,801.0,802.0,786.0,791.0,-1.25,5256.0,4167686.0,0,2014-02-11,789.1627849118706,790.0376877015067,-0.8749027896360531,0
2014-02-12,791.0,806.0,790.0,800.0,1.14,4331.0,3459946.0,0,2014-02-12,791.3302279294966,791.0863521539796,0.2438757755169263,1
2014-02-13,800.0,809.0,799.0,808.0,1.0,5315.0,4267688.0,0,2014-02-13,794.6641823435973,792.8667361377713,1.7974462058259633,0
2014-02-16,808.0,795.0,776.0,780.0,-3.47,3199.0,2502638.0,0,2014-02-16,791.7313458748779,791.5123428601112,0.21900301476671302,0
2014-02-17,780.0,795.0,780.0,785.0,0.64,3027.0,2378866.0,0,2014-02-17,790.3850766999024,790.8268330853626,-0.4417563854602804,-1
2014-02-18,785.0,799.0,782.0,795.0,1.27,1816.0,1439028.0,0,2014-02-18,791.3080613599219,791.2661138132191,0.04194754670277234,1
2014-02-20,795.0,811.0,800.0,804.0,1.13,4581.0,3687966.0,0,2014-02-20,793.8464490879376,792.6065228855119,1.239926202425636,0
2014-02-23,804.0,820.0,800.0,810.0,0.75,6943.0,5621022.0,0,2014-02-23,797.0771592703501,794.4374152133528,2.6397440569973014,0
2014-02-24,810.0,825.0,780.0,786.0,-2.96,11483.0,9183281.0,0,2014-02-24,794.8617274162801,793.5492662435262,1.312461172753956,0
2014-02-25,786.0,800.0,780.0,800.0,1.78,5271.0,4130940.0,0,2014-02-25,795.8893819330242,794.2282908494708,1.6610910835534014,0
2014-02-26,800.0,800.0,780.0,780.0,-2.5,4496.0,3542253.0,0,2014-02-26,792.7115055464194,792.7305760232107,-0.01907047679128482,-1
2014-03-03,780.0,775.0,762.0,770.0,-1.28,2089.0,1600088.0,0,2014-03-03,788.1692044371356,790.3378838102411,-2.168679373105533,0
2014-03-04,770.0,772.0,750.0,770.0,0.0,4838.0,3684132.0,0,2014-03-04,784.5353635497086,788.197053935479,-3.6616903857703846,0
2014-03-05,770.0,785.0,762.0,779.0,1.17,3715.0,2907706.0,0,2014-03-05,783.428290839767,787.2289429949022,-3.8006521551352535,0
2014-03-06,779.0,790.0,760.0,775.0,-0.51,3687.0,2844315.0,0,2014-03-06,781.7426326718137,785.9416858375441,-4.199053165730447,0
2014-03-09,770.0,769.0,751.0,751.0,-3.1,3723.0,2823326.0,0,2014-03-09,775.594106137451,782.2636136441184,-6.669507506667401,0
2014-03-10,751.0,760.0,740.0,750.0,-0.13,7162.0,5338961.0,0,2014-03-10,770.4752849099609,778.8674437868428,-8.392158876881922,0
2014-03-11,750.0,745.0,736.0,738.0,-1.6,2745.0,2035358.0,0,2014-03-11,763.9802279279688,774.565607598754,-10.585379670785187,0
2014-03-12,738.0,741.0,730.0,733.0,-0.68,4187.0,3070072.0,0,2014-03-12,757.7841823423751,770.1902804830956,-12.406098140720587,0
2014-03-13,733.0,750.0,735.0,750.0,2.32,4580.0,3387594.0,0,2014-03-13,756.2273458739,768.0649878006645,-11.83764192676449,0
2014-03-17,750.0,745.0,730.0,730.0,-2.67,4751.0,3494833.0,0,2014-03-17,750.9818766991201,764.058146979542,-13.076270280421909,0
2014-03-18,730.0,740.0,700.0,700.0,-4.11,16038.0,11485073.0,0,2014-03-18,740.7855013592961,757.3151841395902,-16.529682780294138,0
2014-03-19,700.0,729.0,701.0,717.0,2.43,4123.0,2927842.0,0,2014-03-19,736.0284010874368,753.0714805459492,-17.043079458512352,0
2014-03-20,717.0,721.0,710.0,715.0,-0.28,5069.0,3626544.0,0,2014-03-20,731.8227208699494,749.0639562779545,-17.241235408005082,0
2014-03-23,715.0,717.0,710.0,716.0,0.14,4683.0,3335862.0,0,2014-03-23,728.6581766959596,745.5835398276434,-16.925363131683866,0
2014-03-24,716.0,729.0,700.0,721.0,0.7,8026.0,5703350.0,0,2014-03-24,727.1265413567677,742.9957987931546,-15.869257436386874,0
2014-03-25,721.0,720.0,707.0,720.0,-0.14,9221.0,6544592.0,0,2014-03-25,725.7012330854142,740.5751883938751,-14.87395530846095,0
2014-03-26,720.0,731.0,720.0,730.0,1.39,1444.0,1044927.0,0,2014-03-26,726.5609864683314,739.4620106682041,-12.901024199872722,0
2014-03-27,730.0,732.0,715.0,715.0,-2.05,6735.0,4861227.0,0,2014-03-27,724.2487891746651,736.8870621768143,-12.638273002149162,0
2014-03-31,701.0,734.0,702.0,734.0,2.66,1398.0,1005450.0,0,2014-03-31,726.1990313397321,736.5831608950444,-10.38412955531237,0
2014-04-01,734.0,759.0,725.0,745.0,1.5,4735.0,3475586.0,0,2014-04-01,729.9592250717857,737.469143958724,-7.509918886938294,0
2014-04-02,745.0,757.0,730.0,757.0,1.61,10955.0,8063491.0,0,2014-04-02,735.3673800574286,739.5250235420162,-4.157643484587652,0
2014-04-03,757.0,760.0,740.0,740.0,-2.25,2134.0,1608175.0,0,2014-04-03,736.2939040459429,739.5750210639092,-3.2811170179662668,0
2014-04-06,740.0,734.0,723.0,727.0,-1.76,4714.0,3438757.0,0,2014-04-06,734.4351232367543,738.2513346361292,-3.816211399374879,0
2014-04-07,727.0,739.0,720.0,725.0,-0.28,2640.0,1911845.0,0,2014-04-07,732.5480985894035,736.8564573060103,-4.30835871660679,0
2014-04-09,725.0,728.0,716.0,721.0,-0.55,5757.0,4158760.0,0,2014-04-09,730.2384788715228,735.1873565369565,-4.948877665433656,0
2014-04-10,721.0,740.0,715.0,715.0,-0.83,5565.0,4046433.0,0,2014-04-10,727.1907830972183,733.0623716383295,-5.871588541111237,0
2014-04-13,715.0,749.0,718.0,735.0,2.8,6589.0,4845354.0,0,2014-04-13,728.7526264777747,733.2663325185054,-4.5137060407306535,0
2014-04-15,735.0,745.0,736.0,736.0,0.14,2297.0,1700066.0,0,2014-04-15,730.2021011822198,733.5540869902417,-3.3519858080218228,0
2014-04-16,736.0,736.0,720.0,724.0,-1.63,4591.0,3325101.0,0,2014-04-16,728.9616809457759,732.5483936228478,-3.586712677071887,0
2014-04-17,724.0,735.0,717.0,725.0,0.14,4537.0,3279309.0,0,2014-04-17,728.1693447566207,731.7538258730743,-3.584481116453617,0
2014-04-20,725.0,726.0,715.0,723.0,-0.28,5125.0,3689389.0,0,2014-04-20,727.1354758052967,730.8323705180138,-3.696894712717153,0
2014-04-21,723.0,726.0,715.0,723.0,0.0,4316.0,3106616.0,0,2014-04-21,726.3083806442373,730.007910463486,-3.69952981924871,0
2014-04-22,723.0,725.0,716.0,725.0,0.28,5733.0,4135783.0,0,2014-04-22,726.0467045153899,729.4807619936454,-3.434057478255454,0
2014-04-23,725.0,735.0,718.0,730.0,0.69,10248.0,7449686.0,0,2014-04-23,726.837363612312,729.5354186258933,-2.6980550135813246,0
2014-04-27,730.0,736.0,720.0,723.0,-0.96,4846.0,3531500.0,0,2014-04-27,726.0698908898496,728.8474798231676,-2.777588933318043,0
2014-04-28,723.0,725.0,710.0,718.0,-0.69,7193.0,5146756.0,0,2014-04-28,724.4559127118797,727.7056398417816,-3.249727129901885,0
2014-04-29,718.0,728.0,705.0,707.0,-1.53,10800.0,7646758.0,0,2014-04-29,720.9647301695038,725.5260988058046,-4.561368636300813,0
2014-04-30,707.0,719.0,707.0,713.0,0.85,6400.0,4547989.0,0,2014-04-30,719.3717841356031,724.2075620894042,-4.8357779538010845,0
2014-05-04,713.0,715.0,707.0,708.0,-0.7,10809.0,7670236.0,0,2014-05-04,717.0974273084826,722.5015029220984,-5.404075613615873,0
2014-05-05,708.0,750.0,705.0,750.0,5.93,14100.0,10289492.0,0,2014-05-05,723.6779418467861,725.3960815618775,-1.7181397150914108,0
2014-05-06,750.0,783.0,747.0,768.0,2.4,18763.0,14251966.0,0,2014-05-06,732.542353477429,729.8807045553641,2.661648922064842,1
2014-05-07,768.0,782.0,753.0,755.0,-1.69,12773.0,9833114.0,0,2014-05-07,737.0338827819431,732.5248409179574,4.509041863985772,0
2014-05-08,755.0,758.0,735.0,752.0,-0.4,1781.0,1322078.0,0,2014-05-08,740.0271062255545,734.5748576634355,5.452248562118939,0
2014-05-11,752.0,745.0,727.0,745.0,-0.93,11597.0,8518616.0,0,2014-05-11,741.0216849804436,735.6722410672844,5.349443913159234,0
2014-05-12,745.0,746.0,731.0,740.0,-0.67,7125.0,5272150.0,0,2014-05-12,740.8173479843549,736.1277946391492,4.689553345205695,0
2014-05-13,740.0,785.0,750.0,761.0,2.84,17364.0,13140139.0,0,2014-05-13,744.853878387484,738.7459215192388,6.107956868245196,0
2014-05-15,761.0,767.0,748.0,759.0,-0.26,11616.0,8824029.0,0,2014-05-15,747.6831027099872,740.8779297803715,6.805172929615765,0
2014-05-15,761.0,767.0,748.0,759.0,0.0,11616.0,8824029.0,0,2014-05-15,749.9464821679899,742.7855161192797,7.160966048710179,0
2014-05-18,759.0,765.0,750.0,761.0,0.26,5565.0,4204304.0,0,2014-05-18,752.157185734392,744.702830211987,7.454355522404967,0
2014-05-19,761.0,756.0,740.0,741.0,-2.63,7628.0,5702809.0,0,2014-05-19,749.9257485875137,744.3130586107252,5.612689976788488,0
2014-05-20,741.0,749.0,730.0,735.0,-0.81,7285.0,5379987.0,0,2014-05-20,746.940598870011,743.3327366517015,3.607862218309492,0
2014-05-21,735.0,754.0,739.0,754.0,2.59,3031.0,2256209.0,0,2014-05-21,748.3524790960089,744.4556064778382,3.8968726181707325,0
2014-05-22,754.0,758.0,750.0,755.0,0.13,2592.0,1947141.0,0,2014-05-22,749.6819832768072,745.5655426380657,4.116440638741437,0
2014-05-25,755.0,759.0,750.0,752.0,-0.4,5524.0,4164546.0,0,2014-05-25,750.1455866214458,746.2428539393219,3.902732682123883,0
2014-05-26,752.0,756.0,742.0,745.0,-0.93,2733.0,2045182.0,0,2014-05-26,749.1164692971566,746.112027208867,3.004442088289693,0
2014-05-27,745.0,748.0,734.0,740.0,-0.67,7178.0,5311762.0,0,2014-05-27,747.2931754377254,745.468655923723,1.824519514002418,0
2014-05-28,740.0,750.0,731.0,743.0,0.41,9179.0,6811889.0,0,2014-05-28,746.4345403501803,745.2087974054364,1.2257429447439563,0
